Student,ID,SIS User ID,SIS Login ID,Root Account,Section,Student's Request for Authorization of Absence - Webcourses Quiz for Step 1 (8140379),Attendance (8213842),Prerequisite / Financial Aid Quiz  (8140409),EC: W02-Video-Content-Quiz (8140423),EC: W04-Video-Content-Quiz (8140375),EC: W05-Video-Content-Quiz (8140430),EC: W06-Video-Content-Quiz (8140380),EC: W07-Video-Content-Quiz (8140387),EC Total to Ex1 (8140446),EC: W08-Video-Content-Quiz (8140412),EC: W10-Video-Content-Quiz (8140401),EC: W11-Video-Content-Quiz (8140420),EC: W13-Video-Content-Quiz (8140406),EC Total to Ex2 (8140447),EC: W10-Video-Content-Quiz(W10-not-used-in-Summer) (8140407),EC: W15-Video-Content-Quiz (8140390),EC: W09-Video-Content-Quiz (8140408),EC Total to Final (8140448),Quiz 3 Raw Score without curve which is Not used for letter grade calculation - Requires Respondus LockDown Browser (8140422),Final Exam-s Raw Score without curve which is Not used for letter grade calculation - Requires Respondus LockDown Browser (8140393),Attendance - Quiz 2 rebuttal (8225884),Midterm Exam 1 Raw Score without curve which is Not used for letter grade calculation - Requires Respondus LockDown Browser (8140418),Quiz 2 - Raw Score without curve which is Not used for letter grade calculation - Requires Respondus LockDown Browser (8180728),Midterm Exam 2-s Raw Score without curve which is Not used for letter grade calculation - Requires Respondus LockDown Browser (8140386),Attendance - Midterm 1 rebuttal (8140436),Attendance - Quiz 3 rebuttal (8140438),Attendance - Quiz 1 rebuttal  (8225802),Attendance - Midterm 2 Rebuttal (8140437),Midterm Exam 1 + EC (8140451),Midterm Exam 2 + EC (8140452),Final-s+15ptsCurve+EC (8140449),Quiz 1- Requires Respondus LockDown Browser (8140376),Quiz 2 + 1.2pts curve (8247171),Quiz 3 with +4 Curve (8140459),Project #1 Score (8140455),Collaborative Activity #1 Score (8140439),Project #2 Score (8140456),Collaborative Activity #2 Score (8140440),Project #3 Score (8140457),Assignments Current Score,Assignments Unposted Current Score,Assignments Final Score,Assignments Unposted Final Score,Assignment Reminders Current Score,Assignment Reminders Unposted Current Score,Assignment Reminders Final Score,Assignment Reminders Unposted Final Score,Extra Credit Current Score,Extra Credit Unposted Current Score,Extra Credit Final Score,Extra Credit Unposted Final Score,Imported Assignments Current Score,Imported Assignments Unposted Current Score,Imported Assignments Final Score,Imported Assignments Unposted Final Score,Component Scores (instead weighted in corresponding category after EC added) Current Score,Component Scores (instead weighted in corresponding category after EC added) Unposted Current Score,Component Scores (instead weighted in corresponding category after EC added) Final Score,Component Scores (instead weighted in corresponding category after EC added) Unposted Final Score,(Midterm Exam 1)+EC Category Current Score,(Midterm Exam 1)+EC Category Unposted Current Score,(Midterm Exam 1)+EC Category Final Score,(Midterm Exam 1)+EC Category Unposted Final Score,(Midterm Exam 2)+EC Category Current Score,(Midterm Exam 2)+EC Category Unposted Current Score,(Midterm Exam 2)+EC Category Final Score,(Midterm Exam 2)+EC Category Unposted Final Score,(Final Exam)+EC Category Current Score,(Final Exam)+EC Category Unposted Current Score,(Final Exam)+EC Category Final Score,(Final Exam)+EC Category Unposted Final Score,Quiz1-Category Current Score,Quiz1-Category Unposted Current Score,Quiz1-Category Final Score,Quiz1-Category Unposted Final Score,Quiz2-Category Current Score,Quiz2-Category Unposted Current Score,Quiz2-Category Final Score,Quiz2-Category Unposted Final Score,Quiz3-Category Current Score,Quiz3-Category Unposted Current Score,Quiz3-Category Final Score,Quiz3-Category Unposted Final Score,Project 1 Materials Overall Category Current Score,Project 1 Materials Overall Category Unposted Current Score,Project 1 Materials Overall Category Final Score,Project 1 Materials Overall Category Unposted Final Score,Project 1 Collaborative Category Current Score,Project 1 Collaborative Category Unposted Current Score,Project 1 Collaborative Category Final Score,Project 1 Collaborative Category Unposted Final Score,Project 2 Materials Overall Category Current Score,Project 2 Materials Overall Category Unposted Current Score,Project 2 Materials Overall Category Final Score,Project 2 Materials Overall Category Unposted Final Score,Project 2 Collaborative Activity Category Current Score,Project 2 Collaborative Activity Category Unposted Current Score,Project 2 Collaborative Activity Category Final Score,Project 2 Collaborative Activity Category Unposted Final Score,Project 3 Materials Overall Category Current Score,Project 3 Materials Overall Category Unposted Current Score,Project 3 Materials Overall Category Final Score,Project 3 Materials Overall Category Unposted Final Score,Current Score,Unposted Current Score,Final Score,Unposted Final Score,Current Grade,Unposted Current Grade,Final Grade,Unposted Final Grade
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,0,7,1,0,0,0,0,2,1,2,0,0,3,0,0,1,0,0,46.17,100,74,17.5,64.43,33.33,0,42.85,0,83,77.43,61.17,0,18.7,0,68,100,54.96,37.5,56,0,0,0,0,,,,,57.14,57.14,57.14,57.14,64.96,64.96,64.96,64.96,37.14,37.14,37.14,37.14,83,83,83,83,77.43,77.43,77.43,77.43,61.17,61.17,61.17,61.17,0,0,0,0,74.8,74.8,74.8,74.8,0,0,0,0,68,68,68,68,100,100,100,100,54.96,54.96,54.96,54.96,37.5,37.5,37.5,37.5,56,56,56,56,63.34,63.34,63.34,63.34,C,C,C,C
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,100,4,0,1,0,0,0,2,1,0,0,0,2,0,0,2,0,16.27,58,66.67,76.67,21.5,83.47,33.33,100,85.71,50,85.67,95.47,73,25,22.7,20.27,92.62,100,97.37,100,89.7,100,100,100,100,,,,,38.1,38.1,38.1,38.1,62.64,62.64,62.64,62.64,72.11,72.11,72.11,72.11,85.67,85.67,85.67,85.67,95.47,95.47,95.47,95.47,73,73,73,73,100,100,100,100,90.8,90.8,90.8,90.8,81.08,81.08,81.08,81.08,92.62,92.62,92.62,92.62,100,100,100,100,97.37,97.37,97.37,97.37,100,100,100,100,89.7,89.7,89.7,89.7,88,88,88,88,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,100,5,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,10.27,47.17,66.67,59,10.5,69.23,50,100,42.85,100,66,80.23,63.17,22.17,11.7,14.27,90,100,84.83,75,82.1,100,100,100,100,,,,,38.1,38.1,38.1,38.1,55.16,55.16,55.16,55.16,69.05,69.05,69.05,69.05,66,66,66,66,80.23,80.23,80.23,80.23,63.17,63.17,63.17,63.17,88.67,88.67,88.67,88.67,46.8,46.8,46.8,46.8,57.08,57.08,57.08,57.08,90,90,90,90,100,100,100,100,84.83,84.83,84.83,84.83,75,75,75,75,82.1,82.1,82.1,82.1,72.99,72.99,72.99,72.99,C+,C+,C+,C+
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,69.87,0,94,25,85,0,0,14.29,0,102,95,84.87,24.5,26.2,29,94.21,100,95.17,200,75.1,0,0,0,0,,,,,38.1,38.1,38.1,38.1,42.16,42.16,42.16,42.16,34.93,34.93,34.93,34.93,102,102,102,102,95,95,95,95,84.87,84.87,84.87,84.87,98,98,98,98,104.8,104.8,104.8,104.8,116,116,116,116,94.21,94.21,94.21,94.21,100,100,100,100,95.17,95.17,95.17,95.17,200,200,200,200,75.1,75.1,75.1,75.1,96.83,96.83,96.83,96.83,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,100,5,1,0,0,0,1,2,0,0,1,1,1,0,1,0,2,16,23.92,0,27.1,13.5,66.83,83.33,100,100,100,43.6,77.83,58.92,16.83,14.7,20,74.24,83.5,90.16,87.5,86.67,100,100,100,100,,,,,47.62,47.62,47.62,47.62,17.74,17.74,17.74,17.74,78.52,78.52,78.52,78.52,43.6,43.6,43.6,43.6,77.83,77.83,77.83,77.83,58.92,58.92,58.92,58.92,67.32,67.32,67.32,67.32,58.8,58.8,58.8,58.8,80,80,80,80,74.24,74.24,74.24,74.24,83.5,83.5,83.5,83.5,90.16,90.16,90.16,90.16,87.5,87.5,87.5,87.5,86.67,86.67,86.67,86.67,67.37,67.37,67.37,67.37,C,C,C,C
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,0,5,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,22.6,70.67,0,86,11.5,75.67,0,0,71.43,0,95,85.67,85.67,18.33,12.7,26.6,87.73,83.5,90.5,75,98.67,0,0,0,0,,,,,33.33,33.33,33.33,33.33,41.45,41.45,41.45,41.45,39.14,39.14,39.14,39.14,95,95,95,95,85.67,85.67,85.67,85.67,85.67,85.67,85.67,85.67,73.33,73.33,73.33,73.33,50.8,50.8,50.8,50.8,106.4,106.4,106.4,106.4,87.73,87.73,87.73,87.73,83.5,83.5,83.5,83.5,90.5,90.5,90.5,90.5,75,75,75,75,98.67,98.67,98.67,98.67,87.35,87.35,87.35,87.35,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,66.5,0,77.67,20.5,69.33,0,0,0,0,84.67,79.33,81.5,25,21.7,20.6,73.18,100,54.86,75,24,0,0,0,0,,,,,28.57,28.57,28.57,28.57,36.04,36.04,36.04,36.04,26.8,26.8,26.8,26.8,84.67,84.67,84.67,84.67,79.33,79.33,79.33,79.33,81.5,81.5,81.5,81.5,100,100,100,100,86.8,86.8,86.8,86.8,82.4,82.4,82.4,82.4,73.18,73.18,73.18,73.18,100,100,100,100,54.86,54.86,54.86,54.86,75,75,75,75,24,24,24,24,76.7,76.7,76.7,76.7,B-,B-,B-,B-
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,100,7,0.5,1,1,1,0,4.5,1,0.85,1,1,3.85,1,1,2,2,14.87,68.33,100,84.67,18,70.8,100,100,100,100,96.17,84.65,85.33,24,19.2,19.87,90.25,100,92.47,150,80.92,100,100,100,100,,,,,87.38,87.38,87.38,87.38,81.42,81.42,81.42,81.42,91.76,91.76,91.76,91.76,96.17,96.17,96.17,96.17,84.65,84.65,84.65,84.65,85.33,85.33,85.33,85.33,96,96,96,96,76.8,76.8,76.8,76.8,79.48,79.48,79.48,79.48,90.25,90.25,90.25,90.25,100,100,100,100,92.47,92.47,92.47,92.47,150,150,150,150,80.92,80.92,80.92,80.92,89.3,89.3,89.3,89.3,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,50,6,1,0,1,1,1,5,1,2,1,1,3,0,0,0,1,21,60.4,66.67,93.5,25,85.27,100,100,100,100,105.5,98.27,76.4,21,26.2,25,97.33,150,91.33,150,94.67,50,50,50,50,,,,,71.43,71.43,71.43,71.43,65.81,65.81,65.81,65.81,96.6,96.6,96.6,96.6,105.5,105.5,105.5,105.5,98.27,98.27,98.27,98.27,76.4,76.4,76.4,76.4,84,84,84,84,104.8,104.8,104.8,104.8,100,100,100,100,97.33,97.33,97.33,97.33,150,150,150,150,91.33,91.33,91.33,91.33,150,150,150,150,94.67,94.67,94.67,94.67,96.31,96.31,96.31,96.31,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,50,6,1,0,0,0,1,3,1,1,0,1,3,0,1,2,2,8.67,41.33,83.33,61.2,16.5,54.73,100,100,14.29,50,71.2,67.73,58.33,15.17,17.7,12.67,64.21,125,65.5,150,77.33,50,50,50,50,,,,,66.67,66.67,66.67,66.67,59.26,59.26,59.26,59.26,63.48,63.48,63.48,63.48,71.2,71.2,71.2,71.2,67.73,67.73,67.73,67.73,58.33,58.33,58.33,58.33,60.67,60.67,60.67,60.67,70.8,70.8,70.8,70.8,50.68,50.68,50.68,50.68,64.21,64.21,64.21,64.21,125,125,125,125,65.5,65.5,65.5,65.5,150,150,150,150,77.33,77.33,77.33,77.33,68.55,68.55,68.55,68.55,C,C,C,C
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,36.83,0,40,9,64.67,0,0,0,0,47,74.67,51.83,16.33,10.25,13.4,72.32,50,36.53,75,91,0,0,0,0,,,,,23.81,23.81,23.81,23.81,20.55,20.55,20.55,20.55,18.19,18.19,18.19,18.19,47,47,47,47,74.67,74.67,74.67,74.67,51.83,51.83,51.83,51.83,65.33,65.33,65.33,65.33,41,41,41,41,53.6,53.6,53.6,53.6,72.32,72.32,72.32,72.32,50,50,50,50,36.53,36.53,36.53,36.53,75,75,75,75,91,91,91,91,59.19,59.19,59.19,59.19,F,F,F,F
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,100,4,0,0,1,0.5,0,1.5,0,1,0.33,1,1.33,1,1,0,2,15,71.13,66.67,57.4,23,89,50,100,85.71,50,65.9,100.33,88.13,19.83,24.2,19,92.25,200,95.92,200,98.67,100,100,100,100,,,,,46.83,46.83,46.83,46.83,67.91,67.91,67.91,67.91,72.82,72.82,72.82,72.82,65.9,65.9,65.9,65.9,100.33,100.33,100.33,100.33,88.13,88.13,88.13,88.13,79.32,79.32,79.32,79.32,96.8,96.8,96.8,96.8,76,76,76,76,92.25,92.25,92.25,92.25,200,200,200,200,95.92,95.92,95.92,95.92,200,200,200,200,98.67,98.67,98.67,98.67,91.56,91.56,91.56,91.56,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.6,50.42,0,63,16,64.33,0,0,85.71,0,71,74.33,65.42,22,17.2,19.6,85.33,150,90.39,175,89.67,0,0,0,0,,,,,33.33,33.33,33.33,33.33,29.34,29.34,29.34,29.34,36.65,36.65,36.65,36.65,71,71,71,71,74.33,74.33,74.33,74.33,65.42,65.42,65.42,65.42,88,88,88,88,68.8,68.8,68.8,68.8,78.4,78.4,78.4,78.4,85.33,85.33,85.33,85.33,150,150,150,150,90.39,90.39,90.39,90.39,175,175,175,175,89.67,89.67,89.67,89.67,78.99,78.99,78.99,78.99,B,B,B,B
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,0,75,5,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,14.57,52,83.33,60.16,18.5,67.77,100,100,85.71,50,67.17,79.77,68,23.5,19.7,18.57,80.44,150,83.02,87.5,89.67,75,75,75,75,,,,,42.86,42.86,42.86,42.86,66.62,66.62,66.62,66.62,77.14,77.14,77.14,77.14,67.17,67.17,67.17,67.17,79.77,79.77,79.77,79.77,68,68,68,68,94,94,94,94,78.8,78.8,78.8,78.8,74.28,74.28,74.28,74.28,80.44,80.44,80.44,80.44,150,150,150,150,83.02,83.02,83.02,83.02,87.5,87.5,87.5,87.5,89.67,89.67,89.67,89.67,77.81,77.81,77.81,77.81,B,B,B,B
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,50,7,1,2,1,1,1,7,1,3,1,0,6,0,0,2,0,25,91.33,83.33,98,24,88.6,100,100,100,100,112,104.6,106.33,25,25.2,29,97.33,150,94.67,150,97.75,50,50,50,50,,,,,95.24,95.24,95.24,95.24,88.74,88.74,88.74,88.74,97.7,97.7,97.7,97.7,112,112,112,112,104.6,104.6,104.6,104.6,106.33,106.33,106.33,106.33,100,100,100,100,100.8,100.8,100.8,100.8,116,116,116,116,97.33,97.33,97.33,97.33,150,150,150,150,94.67,94.67,94.67,94.67,150,150,150,150,97.75,97.75,97.75,97.75,106.71,106.71,106.71,106.71,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,43.33,0,62.33,11,43.6,0,0,0,0,69.33,53.6,58.33,15.5,12.2,12.67,62.52,83.5,50.85,87.5,60,0,0,0,0,,,,,28.57,28.57,28.57,28.57,23.11,23.11,23.11,23.11,18.71,18.71,18.71,18.71,69.33,69.33,69.33,69.33,53.6,53.6,53.6,53.6,58.33,58.33,58.33,58.33,62,62,62,62,48.8,48.8,48.8,48.8,50.68,50.68,50.68,50.68,62.52,62.52,62.52,62.52,83.5,83.5,83.5,83.5,50.85,50.85,50.85,50.85,87.5,87.5,87.5,87.5,60,60,60,60,59.88,59.88,59.88,59.88,F,F,F,F
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,50,5,0.5,1,1,1,1,5.5,1,2,1,1,5,1,1,2,2,20,55.58,83.33,84,23.5,92.5,100,100,100,100,94.5,107.49,72.58,20.83,24.7,24,98,200,94.67,175,96,50,50,50,50,,,,,88.1,88.1,88.1,88.1,70.63,70.63,70.63,70.63,96,96,96,96,94.5,94.5,94.5,94.5,107.49,107.49,107.49,107.49,72.58,72.58,72.58,72.58,83.32,83.32,83.32,83.32,98.8,98.8,98.8,98.8,96,96,96,96,98,98,98,98,200,200,200,200,94.67,94.67,94.67,94.67,175,175,175,175,96,96,96,96,96.53,96.53,96.53,96.53,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,0,50,6,0,1,2,1,1,5,0,2,0,0,4,0,0,2,0,18,75.5,100,90.73,24.5,85.59,100,100,85.71,100,95.33,99.58,90.5,24.67,25.7,22,92.87,100,91.24,100,99.2,50,50,50,50,,,,,71.43,71.43,71.43,71.43,86,86,86,86,93.84,93.84,93.84,93.84,95.33,95.33,95.33,95.33,99.58,99.58,99.58,99.58,90.5,90.5,90.5,90.5,98.68,98.68,98.68,98.68,102.8,102.8,102.8,102.8,88,88,88,88,92.87,92.87,92.87,92.87,100,100,100,100,91.24,91.24,91.24,91.24,100,100,100,100,99.2,99.2,99.2,99.2,95.39,95.39,95.39,95.39,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,100,5,0.5,1,0,1,1,4.5,1,1.5,1,0,4.5,0,0,2,0,23,74.67,100,92,19,90.33,100,100,100,100,103.5,104.83,89.67,25,20.2,27,89.7,100,92.47,100,87,100,100,100,100,,,,,66.67,66.67,66.67,66.67,87.85,87.85,87.85,87.85,96.21,96.21,96.21,96.21,103.5,103.5,103.5,103.5,104.83,104.83,104.83,104.83,89.67,89.67,89.67,89.67,100,100,100,100,80.8,80.8,80.8,80.8,108,108,108,108,89.7,89.7,89.7,89.7,100,100,100,100,92.47,92.47,92.47,92.47,100,100,100,100,87,87,87,87,96.88,96.88,96.88,96.88,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,75,6,0,0,1,1,1,4,1,1.5,2,0,5.5,1,0,2,0,20.17,79.17,100,54.88,21,78.44,100,100,85.71,100,65.88,93.93,94.17,22,22.2,24.17,77.63,150,90.8,106.5,98.67,75,75,75,75,,,,,78.57,78.57,78.57,78.57,88.59,88.59,88.59,88.59,86.4,86.4,86.4,86.4,65.88,65.88,65.88,65.88,93.93,93.93,93.93,93.93,94.17,94.17,94.17,94.17,88,88,88,88,88.8,88.8,88.8,88.8,96.68,96.68,96.68,96.68,77.63,77.63,77.63,77.63,150,150,150,150,90.8,90.8,90.8,90.8,106.5,106.5,106.5,106.5,98.67,98.67,98.67,98.67,88.3,88.3,88.3,88.3,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,0,7,0,1,0,0,1,2,0,1.25,1,0,2.25,1,0,0,0,4.67,39.13,100,70.83,15.5,67.67,100,0,85.71,100,79.83,79.92,54.13,14.5,16.7,8.67,93.59,100,87.34,100,76.68,0,0,0,0,,,,,58.33,58.33,58.33,58.33,63.91,63.91,63.91,63.91,70.35,70.35,70.35,70.35,79.83,79.83,79.83,79.83,79.92,79.92,79.92,79.92,54.13,54.13,54.13,54.13,58,58,58,58,66.8,66.8,66.8,66.8,34.68,34.68,34.68,34.68,93.59,93.59,93.59,93.59,100,100,100,100,87.34,87.34,87.34,87.34,100,100,100,100,76.68,76.68,76.68,76.68,72.78,72.78,72.78,72.78,C+,C+,C+,C+
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,0,6,1,0,0,0,1,2,0,0,0,0,2,0,0,2,0,9.4,39.38,33.33,57.83,7.5,49.6,33.33,0,57.14,50,66.83,61.6,54.38,21,8.7,13.4,79,83.5,80.76,75,81.33,0,0,0,0,,,,,47.62,47.62,47.62,47.62,36.49,36.49,36.49,36.49,40.86,40.86,40.86,40.86,66.83,66.83,66.83,66.83,61.6,61.6,61.6,61.6,54.38,54.38,54.38,54.38,84,84,84,84,34.8,34.8,34.8,34.8,53.6,53.6,53.6,53.6,79,79,79,79,83.5,83.5,83.5,83.5,80.76,80.76,80.76,80.76,75,75,75,75,81.33,81.33,81.33,81.33,65.23,65.23,65.23,65.23,C,C,C,C
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67,65.33,0,60.47,25,70.33,0,0,0,0,67.47,80.33,80.33,18.17,26.2,26.67,70.59,100,88.89,150,93.57,0,0,0,0,,,,,28.57,28.57,28.57,28.57,39.11,39.11,39.11,39.11,24.93,24.93,24.93,24.93,67.47,67.47,67.47,67.47,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,72.67,72.67,72.67,72.67,104.8,104.8,104.8,104.8,106.68,106.68,106.68,106.68,70.59,70.59,70.59,70.59,100,100,100,100,88.89,88.89,88.89,88.89,150,150,150,150,93.57,93.57,93.57,93.57,82.55,82.55,82.55,82.55,A-,A-,A-,A-
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,100,7,1,1,1,1,1,5,1,1.5,1,0,4.5,1,1,2,1,23,85.33,100,81.67,22.5,90.6,100,100,100,50,93.67,105.1,101.33,23.67,23.7,27,94.47,150,94.33,150,97.3,100,100,100,100,,,,,92.86,92.86,92.86,92.86,92.59,92.59,92.59,92.59,87.16,87.16,87.16,87.16,93.67,93.67,93.67,93.67,105.1,105.1,105.1,105.1,101.33,101.33,101.33,101.33,94.68,94.68,94.68,94.68,94.8,94.8,94.8,94.8,108,108,108,108,94.47,94.47,94.47,94.47,150,150,150,150,94.33,94.33,94.33,94.33,150,150,150,150,97.3,97.3,97.3,97.3,100.92,100.92,100.92,100.92,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07,45.33,0,55.47,8.5,60.83,0,0,0,0,62.47,70.83,60.33,24.5,9.7,13.07,89.83,100,75.86,75,75,0,0,0,0,,,,,33.33,33.33,33.33,33.33,24.18,24.18,24.18,24.18,19.97,19.97,19.97,19.97,62.47,62.47,62.47,62.47,70.83,70.83,70.83,70.83,60.33,60.33,60.33,60.33,98,98,98,98,38.8,38.8,38.8,38.8,52.28,52.28,52.28,52.28,89.83,89.83,89.83,89.83,100,100,100,100,75.86,75.86,75.86,75.86,75,75,75,75,75,75,75,75,68.53,68.53,68.53,68.53,C,C,C,C
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,0,25,4.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,31.78,33.33,65.67,14.5,43.73,0,50,71.43,25,72.67,53.73,47.78,18.1,15.7,13,83.67,100,56.17,37.5,23,25,25,25,25,,,,,26.98,26.98,26.98,26.98,32.94,32.94,32.94,32.94,43.25,43.25,43.25,43.25,72.67,72.67,72.67,72.67,53.73,53.73,53.73,53.73,47.78,47.78,47.78,47.78,72.4,72.4,72.4,72.4,62.8,62.8,62.8,62.8,52,52,52,52,83.67,83.67,83.67,83.67,100,100,100,100,56.17,56.17,56.17,56.17,37.5,37.5,37.5,37.5,23,23,23,23,58.34,58.34,58.34,58.34,F,F,F,F
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,100,100,5,0,0,0,0,1,1,0,1.25,0,1,3.25,0,1,2,2,9.67,16.93,100,37.76,6.5,39.77,100,100,28.57,100,45.77,53.02,33.93,14.83,7.7,13.67,74,150,77.14,125,88.33,100,100,100,200,,,,,53.57,53.57,53.57,53.57,56.27,56.27,56.27,56.27,66.02,66.02,66.02,66.02,45.77,45.77,45.77,45.77,53.02,53.02,53.02,53.02,33.93,33.93,33.93,33.93,59.33,59.33,59.33,59.33,30.8,30.8,30.8,30.8,54.68,54.68,54.68,54.68,74,74,74,74,150,150,150,150,77.14,77.14,77.14,77.14,125,125,125,125,88.33,88.33,88.33,88.33,56.05,56.05,56.05,56.05,F,F,F,F
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,100,100,7,1,1,1,0,1,5,1,0.8,1,0,3.8,0,1,2,1,23,74.08,100,84,25,80.62,100,100,85.71,100,96,94.43,90.08,25,26.2,27,92.33,150,97.25,150,98.15,100,100,100,200,,,,,80,80,80,80,87.59,87.59,87.59,87.59,92.05,92.05,92.05,92.05,96,96,96,96,94.43,94.43,94.43,94.43,90.08,90.08,90.08,90.08,100,100,100,100,104.8,104.8,104.8,104.8,108,108,108,108,92.33,92.33,92.33,92.33,150,150,150,150,97.25,97.25,97.25,97.25,150,150,150,150,98.15,98.15,98.15,98.15,97.88,97.88,97.88,97.88,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,100,3.67,0.5,0,0,0,1,1.5,0,1.05,1,0,3.05,0,1,1,1,21,48.5,100,77.8,18.5,73.77,100,100,100,100,86.3,86.82,82.5,18.58,19.2,25,80.72,83.5,79.6,87.5,85.67,100,100,100,100,,,,,43.89,43.89,43.89,43.89,75.33,75.33,75.33,75.33,91.21,91.21,91.21,91.21,86.3,86.3,86.3,86.3,86.82,86.82,86.82,86.82,82.5,82.5,82.5,82.5,74.32,74.32,74.32,74.32,76.8,76.8,76.8,76.8,100,100,100,100,80.72,80.72,80.72,80.72,83.5,83.5,83.5,83.5,79.6,79.6,79.6,79.6,87.5,87.5,87.5,87.5,85.67,85.67,85.67,85.67,84.32,84.32,84.32,84.32,A,A,A,A
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,100,100,4.67,0,1,0,0,0,2,1,1,0,0,1,1,0,0,0,19.4,27.97,100,42.5,11,62.47,66.67,100,42.85,75,51.5,73.47,42.97,19,12.2,23.4,71.84,100,70.56,150,93.67,100,100,100,200,,,,,41.27,41.27,41.27,41.27,65.5,65.5,65.5,65.5,64.08,64.08,64.08,64.08,51.5,51.5,51.5,51.5,73.47,73.47,73.47,73.47,42.97,42.97,42.97,42.97,76,76,76,76,48.8,48.8,48.8,48.8,93.6,93.6,93.6,93.6,71.84,71.84,71.84,71.84,100,100,100,100,70.56,70.56,70.56,70.56,150,150,150,150,93.67,93.67,93.67,93.67,66.03,66.03,66.03,66.03,C,C,C,C
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,25,5.67,0.5,0,0,1,1,3.5,1,1.25,1,0,4.25,0,0,2,0,17,62.37,100,73.13,18,51,100,0,42.85,100,83.63,65.25,77.37,18.33,19.2,21,75.83,100,83.91,100,82.67,25,25,25,25,,,,,63.89,63.89,63.89,63.89,79.72,79.72,79.72,79.72,61.6,61.6,61.6,61.6,83.63,83.63,83.63,83.63,65.25,65.25,65.25,65.25,77.37,77.37,77.37,77.37,73.33,73.33,73.33,73.33,76.8,76.8,76.8,76.8,84,84,84,84,75.83,75.83,75.83,75.83,100,100,100,100,83.91,83.91,83.91,83.91,100,100,100,100,82.67,82.67,82.67,82.67,77.93,77.93,77.93,77.93,B,B,B,B
,,,,webcourses.ucf.edu,EEL3801C-23Fall 0M01,,100,2.67,1,1,1,0,1,5,1,0.5,1,1,3.5,1,1,2,2,18,74.67,100,86.67,25,91.47,100,100,100,100,98.67,104.97,91.67,24.75,26.2,22,82.44,83.5,93.78,100,84,100,100,100,100,,,,,67.46,67.46,67.46,67.46,85.63,85.63,85.63,85.63,96.5,96.5,96.5,96.5,98.67,98.67,98.67,98.67,104.97,104.97,104.97,104.97,91.67,91.67,91.67,91.67,99,99,99,99,104.8,104.8,104.8,104.8,88,88,88,88,82.44,82.44,82.44,82.44,83.5,83.5,83.5,83.5,93.78,93.78,93.78,93.78,100,100,100,100,84,84,84,84,95.54,95.54,95.54,95.54,A,A,A,A
